1654.png,1
1604.png,4
4657.png,1
2415.png,-1
4719.png,4
3550.png,1
1419.png,5
1504.png,1
3248.png,3
3063.png,3
295.png,4
4295.png,3
4552.png,1
4321.png,1
2225.png,3
2519.png,4
2959.png,1
2940.png,1
565.png,3
4733.png,1
2315.png,1
1567.png,-1
2378.png,3
4605.png,3
2637.png,2
2488.png,3
1365.png,1
4296.png,5
4304.png,1
1209.png,5
2212.png,5
3520.png,4
2256.png,2
3349.png,3
4127.png,1
1640.png,3
294.png,4
886.png,1
1573.png,1
3247.png,4
463.png,3
3605.png,-1
3999.png,3
79.png,1
666.png,2
1698.png,3
315.png,2
1086.png,4
2589.png,3
1642.png,2
4299.png,3
4880.png,4
144.png,3
2020.png,3
40.png,1
1809.png,-1
2968.png,1
268.png,4
1888.png,1
3368.png,1
1159.png,4
2068.png,4
4368.png,2
1385.png,2
2853.png,1
2885.png,5
566.png,2
3961.png,3
396.png,3
4395.png,1
2141.png,3
3648.png,2
1243.png,4
3583.png,1
3098.png,2
894.png,1
3836.png,3
307.png,5
538.png,1
1303.png,1
1039.png,-1
4429.png,3
3532.png,4
1004.png,1
270.png,2
2673.png,2
3062.png,4
2550.png,3
337.png,1
3129.png,3
1121.png,5
3672.png,3
1016.png,2
4448.png,3
3359.png,3
4699.png,3
3053.png,4
4464.png,-1
4204.png,-1
755.png,2
713.png,1
4628.png,2
3874.png,1
4205.png,5
3746.png,1
3839.png,-1
1874.png,2
4773.png,2
3203.png,1
3759.png,5
791.png,1
4065.png,4
1460.png,5
2231.png,3
1916.png,1
1590.png,2
4722.png,2
1326.png,3
2757.png,5
2964.png,1
4235.png,1
1469.png,1
2773.png,4
2227.png,3
2389.png,4
854.png,3
1824.png,2
3289.png,1
3507.png,5
2596.png,1
2581.png,5
1764.png,3
4780.png,2
2979.png,3
1708.png,1
2887.png,1
3394.png,5
2455.png,1
3919.png,3
2521.png,2
3567.png,5
3480.png,1
2127.png,2
2278.png,5
4988.png,1
899.png,3
461.png,3
4772.png,4
2578.png,1
3230.png,3
1668.png,1
2610.png,5
1820.png,3
3852.png,4
406.png,5
1297.png,5
3631.png,1
2038.png,5
158.png,4
3385.png,1
1168.png,2
4527.png,4
2814.png,4
3750.png,3
4865.png,5
904.png,1
2404.png,5
3974.png,3
2592.png,4
3272.png,1
4594.png,3
2960.png,4
2587.png,2
508.png,4
3181.png,5
1087.png,2
3976.png,1
2823.png,4
55.png,1
980.png,4
2023.png,2
458.png,2
1900.png,3
4457.png,3
1234.png,2
1647.png,-1
3787.png,2
1941.png,5
2687.png,3
3006.png,2
852.png,3
2154.png,3
4721.png,1
4117.png,1
3200.png,1
4901.png,2
1712.png,4
2052.png,3
1344.png,-1
3031.png,3
4385.png,1
2257.png,2
411.png,5
1448.png,3
2418.png,1
2148.png,2
4445.png,1
4728.png,1
3492.png,4
4011.png,1
1216.png,4
1047.png,2
2345.png,3
1141.png,3
1715.png,1
686.png,-1
632.png,2
2623.png,1
2482.png,1
4241.png,1
1355.png,3
3767.png,-1
3130.png,2
3231.png,5
3236.png,-1
3477.png,3
4771.png,5
3529.png,1
4718.png,4
2200.png,4
1291.png,4
1630.png,-1
1411.png,2
1026.png,1
3224.png,2
3467.png,1
2549.png,3
3321.png,2
113.png,5
3382.png,1
3114.png,5
4286.png,1
348.png,3
2028.png,3
3553.png,3
3172.png,3
1461.png,5
4943.png,1
768.png,1
2577.png,3
1438.png,1
3301.png,1
1076.png,3
2584.png,3
3849.png,4
48.png,-1
4181.png,2
2797.png,5
2734.png,5
3148.png,3
3004.png,3
198.png,2
2707.png,4
3304.png,2
4055.png,1
3964.png,4
4498.png,1
3673.png,5
401.png,1
3517.png,4
4232.png,4
2799.png,-1
1293.png,3
3780.png,5
3101.png,1
4909.png,2
4419.png,4
3777.png,4
3186.png,5
3369.png,3
4141.png,3
2246.png,1
3681.png,3
3145.png,4
4314.png,1
365.png,-1
4585.png,3
84.png,1
3111.png,4
932.png,1
2066.png,3
4142.png,4
163.png,3
2547.png,2
93.png,4
3998.png,5
3045.png,3
1160.png,1
3333.png,1
4500.png,1
3912.png,1
1454.png,1
1391.png,1
3184.png,3
4690.png,1
3927.png,-1
4209.png,3
2449.png,4
4786.png,1
4316.png,3
2335.png,3
1761.png,1
1750.png,3
4812.png,3
1417.png,1
3909.png,1
2474.png,1
2001.png,1
4086.png,3
3656.png,-1
505.png,1
2616.png,2
1808.png,5
1861.png,-1
2830.png,5
2640.png,1
4144.png,-1
1263.png,-1
4706.png,1
4493.png,3
3065.png,2
3607.png,3
2267.png,1
306.png,4
742.png,2
4114.png,5
3361.png,3
1119.png,4
1041.png,3
800.png,4
2633.png,3
2192.png,4
4092.png,3
1499.png,1
1162.png,1
1364.png,5
2289.png,1
1015.png,2
2954.png,1
4810.png,5
3805.png,1
1073.png,1
3091.png,3
3478.png,1
2668.png,2
1919.png,1
895.png,5
3531.png,4
3214.png,1
269.png,1
2645.png,2
664.png,4
609.png,2
1959.png,4
